Democrats,Republicans,Libertarians,Green,Constitution,Unaffiliated,White,Black,AmericanIndian,Other,Hispanic,Male,Female,UnDisclosedGender,Total,cvap_all_races,Democrats_pct,Republicans_pct,Libertarians_pct,Green_pct,Constitution_pct,Unaffiliated_pct,Total_pct,CountyName
-13.0,145.0,-15.0,1.0,5.0,222.0,2.0,-22.0,-1.0,366.0,31.0,45.0,78.0,222.0,345.0,133905,-0.009708375340728992,0.10828572495426059,-0.011201971546992207,0.0007467981031328147,0.0037339905156640874,0.16578917889548705,0.2576453455808263,PITT
-7.0,144.0,-15.0,1.0,5.0,210.0,-8.0,-23.0,-1.0,370.0,28.0,42.0,66.0,230.0,338.0,133905,-0.005227586721929356,0.10753892685112731,-0.011201971546992207,0.0007467981031328147,0.0037339905156640874,0.15682760165789134,0.25241775885889695,PITT
-8.0,130.0,-14.0,1.0,5.0,215.0,-23.0,-32.0,-1.0,385.0,26.0,34.0,49.0,246.0,329.0,133905,-0.005974384825066181,0.09708375340726505,-0.010455173443859378,0.0007467981031328147,0.0037339905156640874,0.1605615921735577,0.24569657593070815,PITT
-48.0,105.0,-16.0,1.0,5.0,193.0,-82.0,-51.0,0.0,373.0,24.0,2.0,8.0,230.0,240.0,133905,-0.03584630895037577,0.07841380082894744,-0.011948769650125035,0.0007467981031328147,0.0037339905156640874,0.1441320339046328,0.17923154475188596,PITT
-41.0,123.0,-14.0,1.0,5.0,208.0,-79.0,-40.0,0.0,401.0,22.0,11.0,14.0,257.0,282.0,133905,-0.030618722228446416,0.0918561666853357,-0.010455173443859378,0.0007467981031328147,0.0037339905156640874,0.15533400545162834,0.2105970650834621,PITT
-30.0,146.0,-15.0,1.0,4.0,210.0,-78.0,-35.0,-1.0,430.0,23.0,17.0,12.0,287.0,316.0,133905,-0.02240394309398397,0.10903252305739031,-0.011201971546992207,0.0007467981031328147,0.0029871924125312727,0.15682760165789134,0.23598820058997205,PITT
16.0,127.0,-11.0,2.0,5.0,246.0,-94.0,-38.0,-1.0,518.0,21.0,29.0,-12.0,368.0,385.0,133905,0.011948769650125257,0.09484335909786878,-0.008214779134461003,0.0014935962062656363,0.0037339905156640874,0.18371233337067494,0.287517269706143,PITT
44.0,133.0,-11.0,2.0,5.0,279.0,-91.0,-29.0,1.0,571.0,22.0,47.0,-13.0,418.0,452.0,133905,0.03285911653784268,0.09932414771666487,-0.008214779134461003,0.0014935962062656363,0.0037339905156640874,0.20835667077405517,0.3375527426160403,PITT
39.0,139.0,-10.0,2.0,6.0,326.0,-85.0,-36.0,-1.0,624.0,19.0,63.0,-22.0,461.0,502.0,133905,0.02912512602217987,0.10380493633546095,-0.007467981031328175,0.0014935962062656363,0.004480788618796909,0.24345618162129767,0.3748926477726826,PITT
53.0,142.0,-7.0,2.0,7.0,319.0,-85.0,-36.0,-1.0,638.0,19.0,67.0,-27.0,476.0,516.0,133905,0.03958029946603858,0.10604533064486077,-0.005227586721929689,0.0014935962062656363,0.005227586721929724,0.23822859489936832,0.3853478212165413,PITT
68.0,146.0,-9.0,1.0,9.0,327.0,-111.0,-29.0,-2.0,684.0,21.0,75.0,-48.0,515.0,542.0,133905,0.050782271013027014,0.10903252305739031,-0.006721182928195346,0.0007467981031328147,0.00672118292819536,0.24420297972443095,0.4047645718979851,PITT
93.0,154.0,-8.0,1.0,9.0,361.0,-109.0,-26.0,-2.0,747.0,20.0,88.0,-51.0,573.0,610.0,133905,0.06945222359134817,0.11500690788245294,-0.0059743848250625176,0.0007467981031328147,0.00672118292819536,0.269594115230948,0.4555468429110192,PITT
81.0,174.0,-6.0,1.0,9.0,376.0,-192.0,-73.0,-2.0,902.0,15.0,42.0,-132.0,725.0,635.0,133905,0.060490646353756006,0.12994286994511128,-0.00448078861879686,0.0007467981031328147,0.00672118292819536,0.28079608677794,0.47421679548934037,PITT
103.0,215.0,-8.0,2.0,9.0,413.0,-214.0,-49.0,-3.0,1000.0,14.0,54.0,-150.0,830.0,734.0,133905,0.0769202046226738,0.1605615921735577,-0.0059743848250625176,0.0014935962062656363,0.00672118292819536,0.3084276165938533,0.5481498076994882,PITT
79.0,222.0,-5.0,2.0,9.0,409.0,-294.0,-68.0,-4.0,1082.0,20.0,13.0,-195.0,898.0,716.0,133905,0.05899705014748946,0.16578917889548705,-0.003733990515664032,0.0014935962062656363,0.00672118292819536,0.3054404241813238,0.5347074418430964,PITT
55.0,212.0,-3.0,2.0,10.0,415.0,-409.0,-73.0,-4.0,1177.0,21.0,-25.0,-265.0,981.0,691.0,133905,0.04107389567230513,0.15832119786415788,-0.0022403943093983747,0.0014935962062656363,0.007467981031328182,0.30992121280011986,0.5160374892647752,PITT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POLK
4.0,1.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,1.0,0.0,4.0,5.0,-1.0,8.0,16692,0.023963575365446133,0.005990893841364198,0.0,0.0,0.0,0.017972681524085488,0.04792715073088516,POLK
2.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,2.0,6.0,-1.0,7.0,16692,0.011981787682724843,0.011981787682728395,0.0,0.0,0.0,0.017972681524085488,0.04193625688952807,POLK
-2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,-1.0,2.0,16692,-0.01198178768272129,0.005990893841364198,0.0,0.0,0.0,0.017972681524085488,0.011981787682728395,POLK
-3.0,1.0,0.0,0.0,0.0,1.0,-3.0,1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,16692,-0.017972681524081935,0.005990893841364198,0.0,0.0,0.0,0.005990893841364198,-0.005990893841357092,POLK
-3.0,1.0,0.0,0.0,0.0,0.0,-6.0,1.0,0.0,3.0,0.0,-1.0,-1.0,0.0,-2.0,16692,-0.017972681524081935,0.005990893841364198,0.0,0.0,0.0,0.0,-0.011981787682714184,POLK
-3.0,-2.0,0.0,0.0,0.0,-1.0,-9.0,1.0,0.0,2.0,0.0,-2.0,-4.0,0.0,-6.0,16692,-0.017972681524081935,-0.01198178768272129,0.0,0.0,0.0,-0.005990893841357092,-0.035945363048170975,POLK
-3.0,-3.0,0.0,0.0,0.0,-2.0,-11.0,1.0,0.0,2.0,0.0,-3.0,-5.0,0.0,-8.0,16692,-0.017972681524081935,-0.017972681524078382,0.0,0.0,0.0,-0.01198178768272129,-0.04792715073088516,POLK
-3.0,-2.0,0.0,0.0,0.0,-2.0,-11.0,1.0,0.0,3.0,1.0,-2.0,-5.0,0.0,-7.0,16692,-0.017972681524081935,-0.01198178768272129,0.0,0.0,0.0,-0.01198178768272129,-0.04193625688952807,POLK
-3.0,-2.0,0.0,0.0,0.0,-3.0,-11.0,1.0,0.0,2.0,1.0,-2.0,-6.0,0.0,-8.0,16692,-0.017972681524081935,-0.01198178768272129,0.0,0.0,0.0,-0.017972681524078382,-0.04792715073088516,POLK
-3.0,-2.0,0.0,0.0,0.0,-3.0,-11.0,1.0,0.0,2.0,1.0,-2.0,-6.0,0.0,-8.0,16692,-0.017972681524081935,-0.01198178768272129,0.0,0.0,0.0,-0.017972681524078382,-0.04792715073088516,POLK
-3.0,-2.0,0.0,0.0,0.0,-3.0,-11.0,1.0,0.0,2.0,1.0,-2.0,-6.0,0.0,-8.0,16692,-0.017972681524081935,-0.01198178768272129,0.0,0.0,0.0,-0.017972681524078382,-0.04792715073088516,POLK
-3.0,-2.0,0.0,0.0,0.0,-3.0,-11.0,1.0,0.0,2.0,1.0,-2.0,-6.0,0.0,-8.0,16692,-0.017972681524081935,-0.01198178768272129,0.0,0.0,0.0,-0.017972681524078382,-0.04792715073088516,POLK
-3.0,-4.0,0.0,0.0,0.0,-3.0,-13.0,1.0,0.0,2.0,1.0,-4.0,-6.0,0.0,-10.0,16692,-0.017972681524081935,-0.02396357536544258,0.0,0.0,0.0,-0.017972681524078382,-0.059908938413613555,POLK
-3.0,-4.0,0.0,0.0,0.0,-3.0,-13.0,1.0,0.0,2.0,1.0,-4.0,-6.0,0.0,-10.0,16692,-0.017972681524081935,-0.02396357536544258,0.0,0.0,0.0,-0.017972681524078382,-0.059908938413613555,POLK
-3.0,-5.0,0.0,0.0,0.0,-2.0,-14.0,1.0,0.0,3.0,1.0,-4.0,-6.0,0.0,-10.0,16692,-0.017972681524081935,-0.029954469206799672,0.0,0.0,0.0,-0.01198178768272129,-0.059908938413613555,POLK
-3.0,-5.0,0.0,0.0,0.0,-3.0,-15.0,1.0,0.0,3.0,1.0,-4.0,-7.0,0.0,-11.0,16692,-0.017972681524081935,-0.029954469206799672,0.0,0.0,0.0,-0.017972681524078382,-0.06589983225497065,POLK
-4.0,-5.0,0.0,0.0,0.0,-3.0,-16.0,1.0,0.0,3.0,1.0,-4.0,-8.0,0.0,-12.0,16692,-0.02396357536544258,-0.029954469206799672,0.0,0.0,0.0,-0.017972681524078382,-0.07189072609632774,POLK
-4.0,-6.0,0.0,0.0,0.0,-4.0,-17.0,0.0,0.0,3.0,1.0,-4.0,-10.0,0.0,-14.0,16692,-0.02396357536544258,-0.03594536304816387,0.0,0.0,0.0,-0.02396357536544258,-0.08387251377905613,POLK
-4.0,-6.0,0.0,0.0,0.0,-3.0,-17.0,0.0,0.0,4.0,1.0,-3.0,-10.0,0.0,-13.0,16692,-0.02396357536544258,-0.03594536304816387,0.0,0.0,0.0,-0.017972681524078382,-0.07788161993769904,POLK
-4.0,-6.0,0.0,0.0,0.0,-3.0,-17.0,0.0,0.0,4.0,1.0,-3.0,-10.0,0.0,-13.0,16692,-0.02396357536544258,-0.03594536304816387,0.0,0.0,0.0,-0.017972681524078382,-0.07788161993769904,POLK
-5.0,-8.0,0.0,0.0,0.0,-4.0,-21.0,0.0,0.0,4.0,1.0,-4.0,-12.0,-1.0,-17.0,16692,-0.029954469206803225,-0.04792715073088516,0.0,0.0,0.0,-0.02396357536544258,-0.10184519530314162,POLK
24.0,96.0,6.0,0.0,1.0,134.0,110.0,3.0,0.0,148.0,5.0,97.0,71.0,93.0,261.0,16692,0.1437814521926697,0.5751258087706717,0.03594536304816681,0.0,0.005990893841361138,0.8027797747423975,1.5636232925952527,POLK
23.0,101.0,5.0,0.0,1.0,138.0,109.0,1.0,0.0,158.0,6.0,93.0,77.0,98.0,268.0,16692,0.1377905583513055,0.6050802779774784,0.029954469206805723,0.0,0.005990893841361138,0.8267433501078401,1.6055595494847807,POLK
17.0,109.0,8.0,0.0,1.0,136.0,98.0,0.0,0.0,173.0,6.0,95.0,77.0,99.0,271.0,16692,0.10184519530314162,0.6530074287083636,0.0479271507308891,0.0,0.005990893841361138,0.8147615624251188,1.6235322310088662,POLK
22.0,113.0,7.0,0.0,2.0,140.0,101.0,0.0,0.0,183.0,6.0,98.0,78.0,108.0,284.0,16692,0.13179966450994485,0.6769710040738133,0.0419362568895279,0.0,0.011981787682722268,0.8387251377905613,1.7014138509465653,POLK
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RANDOLPH
-1.0,-10.0,-1.0,0.0,0.0,-21.0,-21.0,-4.0,1.0,-9.0,-3.0,-8.0,-20.0,-5.0,-33.0,103503,-0.0009661555703708302,-0.009661555703701197,-0.000966155570369942,0.0,0.0,-0.02028926697776612,-0.03188313382220542,RANDOLPH
-1.0,-9.0,-1.0,0.0,0.0,-24.0,-23.0,-6.0,1.0,-7.0,-2.0,-8.0,-22.0,-5.0,-35.0,103503,-0.0009661555703708302,-0.008695400133326814,-0.000966155570369942,0.0,0.0,-0.02318773368887861,-0.03381544496293998,RANDOLPH
-2.0,-9.0,-1.0,0.0,0.0,-25.0,-23.0,-7.0,1.0,-8.0,-3.0,-12.0,-20.0,-5.0,-37.0,103503,-0.0019323111407416604,-0.008695400133326814,-0.000966155570369942,0.0,0.0,-0.024153889259245886,-0.035747756103688744,RANDOLPH
-7.0,18.0,-1.0,0.0,2.0,-24.0,-5.0,-4.0,1.0,-4.0,-2.0,4.0,-14.0,-2.0,-12.0,103503,-0.006763088992588706,0.017390800266660733,-0.000966155570369942,0.0,0.0019323111407398771,-0.02318773368887861,-0.011593866844435752,RANDOLPH
-10.0,386.0,-6.0,-1.0,5.0,184.0,361.0,47.0,5.0,145.0,20.0,260.0,218.0,80.0,558.0,103503,-0.009661555703701197,0.3729360501627994,-0.005796933422219652,-0.000966155570369942,0.004830777851849703,0.17777262494806934,0.539114808266433,RANDOLPH
-26.0,354.0,-6.0,-1.0,5.0,167.0,292.0,43.0,5.0,153.0,21.0,227.0,177.0,89.0,493.0,103503,-0.02512004482962027,0.34201907191096126,-0.005796933422219652,-0.000966155570369942,0.004830777851849703,0.16134798025178299,0.4763146961923752,RANDOLPH
-54.0,366.0,-6.0,-1.0,5.0,162.0,259.0,40.0,4.0,169.0,22.0,209.0,157.0,106.0,472.0,103503,-0.05217240079997865,0.353612938755397,-0.005796933422219652,-0.000966155570369942,0.004830777851849703,0.1565172023999324,0.45602542921461975,RANDOLPH
-66.0,377.0,-6.0,0.0,5.0,168.0,249.0,42.0,4.0,183.0,21.0,206.0,157.0,115.0,478.0,103503,-0.06376626764441795,0.3642406500294655,-0.005796933422219652,0.0,0.004830777851849703,0.16231413582215026,0.4618223626368376,RANDOLPH
-72.0,401.0,-6.0,1.0,6.0,179.0,251.0,35.0,4.0,219.0,24.0,192.0,154.0,163.0,509.0,103503,-0.06956320106663583,0.3874283837183441,-0.005796933422219652,0.000966155570369942,0.005796933422219645,0.1729418470962223,0.4917731853182943,RANDOLPH
-76.0,404.0,-6.0,2.0,6.0,191.0,240.0,41.0,4.0,236.0,23.0,194.0,145.0,182.0,521.0,103503,-0.0734278233481156,0.39032685042945303,-0.005796933422219652,0.0019323111407398806,0.005796933422219645,0.1845357139406616,0.5033670521627442,RANDOLPH
-89.0,388.0,-5.0,2.0,6.0,193.0,201.0,39.0,4.0,251.0,26.0,167.0,126.0,202.0,495.0,103503,-0.08598784576292573,0.37486836130353396,-0.00483077785184971,0.0019323111407398806,0.005796933422219645,0.1864680250813997,0.478247007333124,RANDOLPH
-87.0,399.0,-5.0,2.0,6.0,194.0,192.0,42.0,5.0,270.0,26.0,162.0,125.0,222.0,509.0,103503,-0.08405553462218407,0.38549607257760954,-0.00483077785184971,0.0019323111407398806,0.005796933422219645,0.18743418065177053,0.4917731853182943,RANDOLPH
-98.0,420.0,-5.0,2.0,7.0,202.0,191.0,39.0,3.0,295.0,28.0,160.0,122.0,246.0,528.0,103503,-0.0946832458962561,0.4057853395553721,-0.00483077785184971,0.0019323111407398806,0.006763088992589587,0.19516342521473007,0.5101301411553294,RANDOLPH
-88.0,441.0,-4.0,2.0,8.0,208.0,201.0,44.0,3.0,319.0,30.0,171.0,131.0,265.0,567.0,103503,-0.0850216901925549,0.4260746065331418,-0.003864622281479768,0.0019323111407398806,0.0077292445629595224,0.20096035863694794,0.5478102083997527,RANDOLPH
-94.0,445.0,-3.0,3.0,8.0,226.0,191.0,50.0,3.0,341.0,32.0,175.0,129.0,281.0,585.0,103503,-0.09081862361477633,0.4299392288146251,-0.002898466711109826,0.0028984667111098227,0.0077292445629595224,0.21835115890360868,0.5652010086664205,RANDOLPH
-87.0,475.0,0.0,4.0,10.0,252.0,208.0,48.0,3.0,395.0,31.0,187.0,135.0,332.0,654.0,103503,-0.08405553462218407,0.4589238959257216,0.0,0.0038646222814797647,0.009661555703699407,0.2434712037332254,0.6318657430219474,RANDOLPH
-73.0,500.0,1.0,6.0,10.0,280.0,200.0,41.0,4.0,479.0,34.0,185.0,139.0,400.0,724.0,103503,-0.07052935663700666,0.48307778518496747,0.000966155570369942,0.005796933422219645,0.009661555703699407,0.27052355970358377,0.6994966329478416,RANDOLPH
-77.0,525.0,3.0,6.0,11.0,298.0,195.0,47.0,4.0,520.0,33.0,192.0,141.0,433.0,766.0,103503,-0.07439397891848643,0.5072316744442205,0.002898466711109826,0.005796933422219645,0.010627711274069349,0.2879143599702445,0.7400751669033809,RANDOLPH
-76.0,534.0,3.0,6.0,12.0,300.0,192.0,48.0,4.0,535.0,33.0,189.0,143.0,447.0,779.0,103503,-0.0734278233481156,0.5159270745775473,0.002898466711109826,0.005796933422219645,0.01159386684443929,0.2898466711109826,0.752635189318184,RANDOLPH
-68.0,564.0,4.0,8.0,12.0,310.0,197.0,49.0,4.0,580.0,31.0,200.0,144.0,486.0,830.0,103503,-0.06569857878515606,0.5449117416886438,0.003864622281479768,0.007729244562959526,0.01159386684443929,0.2995082268146838,0.8019091234070572,RANDOLPH
-72.0,588.0,7.0,8.0,12.0,326.0,195.0,48.0,4.0,622.0,30.0,203.0,141.0,525.0,869.0,103503,-0.06956320106663583,0.5680994753775224,0.006763088992589594,0.007729244562959526,0.01159386684443929,0.3149667159406029,0.8395891906514805,RANDOLPH
-62.0,668.0,18.0,8.0,13.0,361.0,186.0,47.0,5.0,768.0,28.0,203.0,136.0,667.0,1006.0,103503,-0.05990164536293818,0.6453919210071177,0.017390800266658957,0.007729244562959526,0.012560022414809233,0.34878216090354996,0.971952503792167,RANDOLPH
-89.0,720.0,16.0,8.0,14.0,395.0,192.0,46.0,4.0,822.0,25.0,196.0,152.0,716.0,1064.0,103503,-0.08598784576292573,0.6956320106663583,0.015458489125919073,0.007729244562959526,0.013526177985179168,0.38163145029612977,1.0279895268736254,RANDOLPH
-93.0,783.0,17.0,8.0,15.0,430.0,204.0,50.0,8.0,898.0,32.0,205.0,167.0,788.0,1160.0,103503,-0.0898524680444055,0.7564998115996673,0.016424644696289015,0.007729244562959526,0.01449233355554911,0.41544689525907685,1.1207404616291399,RANDOLPH
-98.0,808.0,19.0,8.0,15.0,451.0,170.0,43.0,9.0,981.0,37.0,204.0,140.0,859.0,1203.0,103503,-0.0946832458962561,0.7806537008589132,0.0183569558370289,0.007729244562959526,0.01449233355554911,0.43573616223684297,1.1622851511550465,RANDOLPH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RICHMOND
3.0,5.0,0.0,0.0,0.0,2.0,5.0,6.0,0.0,-1.0,0.0,6.0,4.0,0.0,10.0,33586,0.008932293217412735,0.014887155362352189,0.0,0.0,0.0,0.0059548621449394545,0.02977431072471859,RICHMOND
6.0,5.0,0.0,0.0,0.0,2.0,4.0,10.0,0.0,-1.0,1.0,8.0,5.0,0.0,13.0,33586,0.017864586434818364,0.014887155362352189,0.0,0.0,0.0,0.0059548621449394545,0.038706603942131323,RICHMOND
3.0,5.0,0.0,0.0,0.0,3.0,5.0,9.0,0.0,-3.0,1.0,7.0,4.0,0.0,11.0,33586,0.008932293217412735,0.014887155362352189,0.0,0.0,0.0,0.008932293217409182,0.032751741797184764,RICHMOND
10.0,10.0,0.0,0.0,0.0,6.0,10.0,12.0,1.0,3.0,1.0,12.0,11.0,3.0,26.0,33586,0.029774310724704378,0.029774310724704378,0.0,0.0,0.0,0.017864586434821916,0.07741320788424844,RICHMOND
-63.0,96.0,1.0,0.0,0.0,98.0,67.0,38.0,-1.0,28.0,7.0,53.0,59.0,20.0,132.0,33586,-0.18757815756565321,0.28583338295718264,0.002977431072470671,0.0,0.0,0.29178824510212564,0.3930209015661319,RICHMOND
-93.0,89.0,1.0,0.0,0.0,87.0,45.0,16.0,-2.0,25.0,7.0,35.0,32.0,17.0,84.0,33586,-0.27690108973977345,0.26499136544988744,0.002977431072470671,0.0,0.0,0.259036503304948,0.25010421008754236,RICHMOND
-96.0,93.0,1.0,0.0,0.0,86.0,42.0,11.0,-3.0,34.0,7.0,32.0,26.0,26.0,84.0,33586,-0.2858333829571862,0.2769010897397699,0.002977431072470671,0.0,0.0,0.2560590722324747,0.25010421008754236,RICHMOND
-97.0,96.0,1.0,1.0,0.0,85.0,40.0,12.0,-3.0,37.0,7.0,29.0,27.0,30.0,86.0,33586,-0.28881081402965947,0.28583338295718264,0.002977431072470671,0.002977431072470671,0.0,0.253081641160005,0.2560590722324889,RICHMOND
-113.0,99.0,1.0,2.0,0.0,86.0,33.0,3.0,-4.0,43.0,7.0,23.0,14.0,38.0,75.0,33586,-0.3364497111891893,0.29476567617459537,0.002977431072470671,0.005954862144941345,0.0,0.2560590722324747,0.22330733043530415,RICHMOND
-121.0,100.0,1.0,2.0,0.0,86.0,24.0,1.0,-2.0,45.0,6.0,15.0,15.0,38.0,68.0,33586,-0.36026915976895424,0.2977431072470651,0.002977431072470671,0.005954862144941345,0.0,0.2560590722324747,0.2024653129280125,RICHMOND
-121.0,109.0,2.0,2.0,0.0,92.0,26.0,4.0,-1.0,55.0,6.0,18.0,19.0,47.0,84.0,33586,-0.36026915976895424,0.3245399868993033,0.005954862144941342,0.005954862144941345,0.0,0.2739236586673002,0.25010421008754236,RICHMOND
-128.0,109.0,2.0,2.0,0.0,98.0,24.0,4.0,0.0,55.0,6.0,20.0,14.0,49.0,83.0,33586,-0.3811111772762459,0.3245399868993033,0.005954862144941342,0.005954862144941345,0.0,0.29178824510212564,0.24712677901507618,RICHMOND
-148.0,108.0,2.0,2.0,0.0,100.0,5.0,-6.0,1.0,64.0,6.0,9.0,-1.0,56.0,64.0,33586,-0.44065979872566174,0.32156255582683,0.005954862144941342,0.005954862144941345,0.0,0.2977431072470651,0.1905555886381336,RICHMOND
-147.0,113.0,2.0,2.0,0.0,100.0,6.0,-6.0,2.0,68.0,6.0,9.0,0.0,61.0,70.0,33586,-0.43768236765318846,0.33644971118918576,0.005954862144941342,0.005954862144941345,0.0,0.2977431072470651,0.20842017507295907,RICHMOND
-145.0,109.0,2.0,3.0,0.0,104.0,4.0,-3.0,1.0,71.0,6.0,9.0,-2.0,66.0,73.0,33586,-0.431727505508249,0.3245399868993033,0.005954862144941342,0.008932293217412016,0.0,0.30965283153694756,0.2173524682903718,RICHMOND
-148.0,119.0,2.0,3.0,0.0,106.0,3.0,-3.0,1.0,81.0,6.0,10.0,-4.0,76.0,82.0,33586,-0.44065979872566174,0.3543142976240077,0.005954862144941342,0.008932293217412016,0.0,0.31560769368189057,0.2441493479425958,RICHMOND
-147.0,124.0,4.0,3.0,0.0,112.0,0.0,2.0,1.0,93.0,6.0,11.0,-3.0,88.0,96.0,33586,-0.43768236765318846,0.3692014529863634,0.011909724289882684,0.008932293217412016,0.0,0.3334722801167125,0.2858333829571933,RICHMOND
-183.0,117.0,3.0,3.0,2.0,122.0,-27.0,-4.0,0.0,95.0,5.0,-8.0,-19.0,91.0,64.0,33586,-0.5448698862621342,0.3483594354790682,0.008932293217412013,0.008932293217412016,0.005954862144941342,0.3632465908414204,0.1905555886381336,RICHMOND
-183.0,117.0,3.0,3.0,2.0,127.0,-26.0,-4.0,0.0,99.0,5.0,-7.0,-18.0,94.0,69.0,33586,-0.5448698862621342,0.3483594354790682,0.008932293217412013,0.008932293217412016,0.005954862144941342,0.3781337462037726,0.20544274400047868,RICHMOND
-195.0,123.0,3.0,3.0,2.0,127.0,-29.0,-8.0,0.0,100.0,6.0,-9.0,-22.0,94.0,63.0,33586,-0.5805990591317851,0.36622402191389014,0.008932293217412013,0.008932293217412016,0.005954862144941342,0.3781337462037726,0.18757815756565321,RICHMOND
-198.0,136.0,3.0,2.0,2.0,162.0,-19.0,-1.0,1.0,126.0,6.0,-1.0,-10.0,118.0,107.0,33586,-0.5895313523491978,0.4049306258560108,0.008932293217412013,0.005954862144941345,0.005954862144941342,0.4823438337402486,0.31858512475436385,RICHMOND
-196.0,161.0,4.0,2.0,4.0,171.0,-21.0,1.0,2.0,164.0,7.0,3.0,-12.0,155.0,146.0,33586,-0.5835764902042513,0.4793664026677753,0.011909724289882684,0.005954862144941345,0.011909724289882684,0.5091407133924832,0.4347049365807294,RICHMOND
-219.0,169.0,5.0,2.0,5.0,174.0,-35.0,-10.0,2.0,179.0,7.0,-1.0,-31.0,168.0,136.0,33586,-0.6520574048710799,0.5031858512475438,0.014887155362353355,0.005954862144941345,0.014887155362353355,0.518073006609896,0.404930625856025,RICHMOND
-220.0,185.0,5.0,2.0,5.0,173.0,-29.0,-13.0,2.0,190.0,6.0,-4.0,-27.0,181.0,150.0,33586,-0.6550348359435532,0.5508247484070736,0.014887155362353355,0.005954862144941345,0.014887155362353355,0.5150955755374262,0.4466146608706083,RICHMOND
-224.0,199.0,1.0,2.0,5.0,187.0,-29.0,-9.0,2.0,206.0,7.0,1.0,-26.0,195.0,170.0,33586,-0.6669445602334321,0.592508783421664,0.002977431072470671,0.005954862144941345,0.014887155362353355,0.5567796105520131,0.5061632823200171,RICHMOND
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROBESON
30.0,2.0,-1.0,0.0,0.0,14.0,7.0,13.0,26.0,-1.0,1.0,28.0,20.0,-3.0,45.0,95509,0.03141065239924501,0.0020940434932832375,-0.0010470217466416742,0.0,0.0,0.014658304452982662,0.047115978598881725,ROBESON
38.0,2.0,-1.0,0.0,0.0,14.0,5.0,16.0,34.0,-2.0,2.0,34.0,23.0,-4.0,53.0,95509,0.03978682637237796,0.0020940434932832375,-0.0010470217466416742,0.0,0.0,0.014658304452982662,0.055492152572014675,ROBESON
30.0,1.0,-1.0,0.0,0.0,1.0,2.0,12.0,30.0,-13.0,2.0,27.0,15.0,-11.0,31.0,95509,0.03141065239924501,0.0010470217466416187,-0.0010470217466416742,0.0,0.0,0.0010470217466398424,0.032457674145888404,ROBESON
163.0,16.0,-1.0,0.0,0.0,29.0,19.0,64.0,113.0,11.0,6.0,118.0,97.0,-8.0,207.0,95509,0.17066454470258918,0.016752347946267676,-0.0010470217466416742,0.0,0.0,0.03036363065260872,0.2167335015548275,ROBESON
140.0,-2.0,-4.0,0.0,0.0,30.0,-13.0,56.0,101.0,20.0,5.0,94.0,68.0,2.0,164.0,95509,0.14658304452983373,-0.0020940434932832375,-0.004188086986566725,0.0,0.0,0.03141065239924856,0.17171156644923258,ROBESON
141.0,50.0,-1.0,1.0,4.0,49.0,15.0,64.0,149.0,16.0,17.0,156.0,85.0,3.0,244.0,95509,0.14763006627647712,0.05235108733208449,-0.0010470217466416742,0.0010470217466416777,0.004188086986566711,0.051304065585441094,0.2554733061805763,ROBESON
120.0,105.0,-2.0,2.0,7.0,155.0,38.0,95.0,193.0,61.0,25.0,228.0,156.0,3.0,387.0,95509,0.12564260959700135,0.10993728339737707,-0.0020940434932833485,0.0020940434932833554,0.0073291522264917405,0.16228837072945979,0.405197415950326,ROBESON
42.0,117.0,-5.0,2.0,7.0,170.0,0.0,93.0,186.0,54.0,25.0,210.0,127.0,-4.0,333.0,95509,0.043974913358944434,0.1225015443570765,-0.005235108733208399,0.0020940434932833554,0.0073291522264917405,0.17799369692908584,0.34865824163168213,ROBESON
-21.0,137.0,-8.0,1.0,8.0,138.0,-10.0,67.0,183.0,15.0,26.0,184.0,95.0,-24.0,255.0,95509,-0.02198745667947577,0.14344197928991065,-0.008376173973133422,0.0010470217466416777,0.008376173973133415,0.1444890010365505,0.2669905453936252,ROBESON
-23.0,150.0,-7.0,1.0,8.0,209.0,-2.0,88.0,222.0,30.0,36.0,234.0,132.0,-28.0,338.0,95509,-0.02408150017276256,0.1570532619962517,-0.0073291522264917475,0.0010470217466416777,0.008376173973133415,0.21882754504811075,0.3538933503648849,ROBESON
